id,question_type,method,evidence_coverage,evidence_hit_rate,evidence_count,answer_proxy_rouge_l,context_words,latency_ms,retrieved_chunk_ids,trace,answer_proxy
Medical-63b4b70c,Complex Reasoning,vector,0.705982905982906,0.0,3,0.2388059701492537,534,2.0327189995441586,"[1088, 1089, 1090]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1088, 1089, 1090]}",There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells. Cutaneous T-cell lymphomas Cutaneous T-cell lymphoma (CTCL) develops from abnormal T cells.
Medical-63b4b70c,Complex Reasoning,light_proxy,0.705982905982906,0.0,3,0.253968253968254,891,2.4711660007596947,"[1089, 1088, 1090, 1087, 1085]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1088, 1089, 1090, 1085, 1087, 28, 1181, 156]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-63b4b70c,Complex Reasoning,path_proxy,0.705982905982906,0.0,3,0.253968253968254,1251,4.531938000582159,"[1089, 1088, 1090, 1085, 1087, 156, 28]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1088, 1089, 1090], [1088, 1089], [1088, 1085], [1090, 1089], [1090, 1085], [1089, 1085]]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-d163acf5,Complex Reasoning,vector,0.875,0.6666666666666666,3,0.16666666666666666,534,1.7391689980286174,"[1089, 1088, 1087]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1089, 1088, 1087]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-d163acf5,Complex Reasoning,light_proxy,0.875,0.6666666666666666,3,0.16666666666666666,891,2.412929003185127,"[1089, 1088, 1087, 1090, 1085]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1089, 1088, 1087, 1090, 1085, 411, 363, 481]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-d163acf5,Complex Reasoning,path_proxy,0.875,0.6666666666666666,3,0.16666666666666666,1246,3.8335299977916293,"[1089, 1088, 1087, 1090, 1085, 481, 363]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1089, 1088], [1089, 1087], [1089, 1090], [1088, 1087], [1088, 1089, 1090], [1087, 1089, 1090]]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-2a24f6a2,Complex Reasoning,vector,0.625,0.0,2,0.10344827586206896,534,1.7465299970353954,"[1090, 1088, 1089]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1090, 1088, 1089]}",There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells. Cutaneous T-cell lymphomas Cutaneous T-cell lymphoma (CTCL) develops from abnormal T cells.
Medical-2a24f6a2,Complex Reasoning,light_proxy,0.625,0.0,2,0.1111111111111111,891,2.3570949997520074,"[1089, 1088, 1090, 1087, 1085]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1090, 1088, 1089, 345, 1087, 823, 1085, 28]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-2a24f6a2,Complex Reasoning,path_proxy,1.0,1.0,2,0.1111111111111111,1254,5.505177003215067,"[1090, 1088, 345, 1089, 37, 1087, 344]","{""strategy"": ""relation_path_proxy"", ""paths"": [[345, 344, 38, 37], [345, 344, 19, 637, 419, 1090], [1088, 1089, 1090], [37, 38, 19, 637, 419, 1090]]}",There are 2 types of PCL: Cutaneous T-cell lymphoma There are 2 types of PCL: Cutaneous T-cell lymphoma (CTCL) Cutaneous B-cell lymphoma (CBCL) Cutaneous B-cell lymphomas Cutaneous B-cell lymphoma (CBCL) develops from abnormal B cells.
Medical-417cbcfd,Complex Reasoning,vector,0.4904761904761905,0.0,4,0.09090909090909091,539,1.6930090059759095,"[1090, 229, 444]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1090, 229, 444]}","2 Testing for CBCL Test results General health tests Skin exam Fertility (all genders) Blood tests Imaging tests Biopsy Immunophenotyping Testing for CBCL biomarker and genetic changes TNM scores Key points Treatment planning starts with testing. Testing for AML biomarker and genetic changes Biomarker and genetic tests are used to learn more about your subtype of AML, to target treatment, and to determine the likely path the cancer will take called a prognosis."
Medical-417cbcfd,Complex Reasoning,light_proxy,0.4904761904761905,0.0,4,0.10256410256410255,887,2.3859080029069446,"[1090, 229, 444, 447, 232]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1090, 229, 444, 1085, 1080, 447, 232, 1088]}","However, these may not be the genetic changes you were born with. However, these may not be the genetic changes you were born with."
Medical-417cbcfd,Complex Reasoning,path_proxy,0.4904761904761905,0.0,4,0.10256410256410255,1242,4.350055001850706,"[1090, 229, 444, 1085, 447, 232, 1088]","{""strategy"": ""relation_path_proxy"", ""paths"": [[229, 444], [1090, 1085]]}","However, these may not be the genetic changes you were born with. However, these may not be the genetic changes you were born with."
Medical-6a1c421a,Complex Reasoning,vector,0.28835978835978837,0.0,9,0.07692307692307691,536,2.0684519986389205,"[566, 523, 514]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [566, 523, 514]}","Key points If you haven’t yet been diagnosed with prostate cancer, you may need multiple tests and scans to find out if you have it and whether it has spread. h Before – Imaging is sometimes ordered beforehand to find out if a biopsy is truly necessary."
Medical-6a1c421a,Complex Reasoning,light_proxy,0.5195767195767196,0.0,9,0.0963855421686747,896,2.476415000273846,"[566, 514, 430, 215, 523]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [566, 523, 514, 621, 430, 215, 572, 720]}","Key points If you haven’t yet been diagnosed with prostate cancer, you may need multiple tests and scans to find out if you have it and whether it has spread. Possible tests and procedures can be found in Guide Information on possible tests and procedures can be found in this chapter."
Medical-6a1c421a,Complex Reasoning,path_proxy,0.6465608465608467,0.4444444444444444,9,0.1095890410958904,1250,4.363425003248267,"[566, 514, 523, 430, 215, 572, 642]","{""strategy"": ""relation_path_proxy"", ""paths"": [[566, 514]]}","Key points If you haven’t yet been diagnosed with prostate cancer, you may need multiple tests and scans to find out if you have it and whether it has spread. Diagnostic tests Diagnostic tests are used to confirm you have cancer."
Medical-4777cfbb,Complex Reasoning,vector,0.9305555555555556,1.0,4,0.2894736842105263,540,1.902403004351072,"[479, 361, 416]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [479, 361, 416]}","T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems. T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems due to pressure on the windpipe and blood vessels."
Medical-4777cfbb,Complex Reasoning,light_proxy,0.9305555555555556,1.0,4,0.2894736842105263,898,2.357987003051676,"[479, 361, 416, 480, 360]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [479, 361, 416, 480, 415, 66, 360, 478]}","T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems. T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems due to pressure on the windpipe and blood vessels."
Medical-4777cfbb,Complex Reasoning,path_proxy,0.9305555555555556,1.0,4,0.2894736842105263,1254,5.035333000705577,"[479, 361, 415, 416, 368, 480, 970]","{""strategy"": ""relation_path_proxy"", ""paths"": [[368, 972, 971, 970, 479], [368, 487, 415], [368, 972, 971, 970, 361], [479, 416, 415], [479, 361], [415, 416, 361]]}","T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems. T-ALL can cause an enlarged thymus (a small organ in front of the windpipe), which can sometimes lead to breathing problems due to pressure on the windpipe and blood vessels."
Medical-88e1fb4a,Complex Reasoning,vector,0.7777777777777778,0.5,2,0.35294117647058826,540,1.714250996883493,"[415, 478, 360]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [415, 478, 360]}","Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type of non-Hodgkin lymphoma), but is treated differently from B-ALL."
Medical-88e1fb4a,Complex Reasoning,light_proxy,0.7777777777777778,0.5,2,0.35294117647058826,900,2.30128200200852,"[415, 478, 360, 416, 207]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [415, 478, 360, 416, 207, 422, 886, 1161]}","Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type of non-Hodgkin lymphoma), but is treated differently from B-ALL."
Medical-88e1fb4a,Complex Reasoning,path_proxy,0.7777777777777778,0.5,2,0.35294117647058826,1259,4.451337001228239,"[415, 478, 360, 416, 207, 403, 422]","{""strategy"": ""relation_path_proxy"", ""paths"": [[415, 478], [415, 360], [478, 360]]}","Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type Mature B-cell ALL (also called Burkitt leukemia), a rare subtype, is essentially the same as Burkitt lymphoma (a type of non-Hodgkin lymphoma), but is treated differently from B-ALL."
Medical-2ca88e8f,Complex Reasoning,vector,0.6333333333333333,0.25,4,0.08333333333333334,536,1.7084520004573278,"[362, 480, 463]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [362, 480, 463]}",There may be more than one treatment regimen that is considered standard of care. An AYA can be treated in pediatric or adult centers depending on the type of cancer.
Medical-2ca88e8f,Complex Reasoning,light_proxy,0.6333333333333333,0.25,4,0.043478260869565216,894,2.306428999872878,"[362, 480, 463, 248, 417]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [362, 480, 463, 660, 417, 248, 297, 77]}",There may be more than one treatment regimen that is considered standard of care. There may be more than one treatment regimen that is considered standard of care.
Medical-2ca88e8f,Complex Reasoning,path_proxy,0.8166666666666667,0.75,4,0.043478260869565216,1254,3.651936996902805,"[362, 480, 463, 660, 248, 417, 297]","{""strategy"": ""relation_path_proxy"", ""paths"": [[362, 480], [463, 660]]}",There may be more than one treatment regimen that is considered standard of care. There may be more than one treatment regimen that is considered standard of care.
Medical-213847bd,Complex Reasoning,vector,0.7202380952380952,0.5,4,0.052631578947368425,539,1.6901749986573122,"[248, 463, 1249]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [248, 463, 1249]}",Will the clinical trial cost me anything? How long will I be on the clinical trial?
Medical-213847bd,Complex Reasoning,light_proxy,0.8333333333333334,0.75,4,0.15384615384615383,895,2.570626005763188,"[248, 463, 1164, 741, 943]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [248, 463, 1249, 1164, 741, 943, 1161, 888]}",Every clinical trial has rules for joining There’s no fee to enroll in a clinical trial.
Medical-213847bd,Complex Reasoning,path_proxy,0.8333333333333334,0.75,4,0.052631578947368425,1254,4.377084995212499,"[248, 463, 1249, 1164, 741, 943, 1161]","{""strategy"": ""relation_path_proxy"", ""paths"": [[248, 463]]}",Will the clinical trial cost me anything? How long will I be on the clinical trial?
Medical-1a56336a,Complex Reasoning,vector,0.6722222222222222,0.3333333333333333,3,0.2592592592592593,540,1.6777359996922314,"[361, 416, 479]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [361, 416, 479]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-1a56336a,Complex Reasoning,light_proxy,0.6722222222222222,0.3333333333333333,3,0.2592592592592593,896,2.279529995576013,"[361, 416, 479, 480, 362]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [361, 416, 479, 362, 480, 721, 478, 410]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-1a56336a,Complex Reasoning,path_proxy,0.7944444444444446,1.0,3,0.2592592592592593,1250,4.394351002702024,"[361, 416, 479, 362, 480, 478, 721]","{""strategy"": ""relation_path_proxy"", ""paths"": [[361, 416], [361, 479], [361, 362], [416, 479], [416, 362], [479, 480, 362]]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-a4ac550d,Complex Reasoning,vector,0.7541666666666667,0.75,4,0.30769230769230765,529,1.722543005598709,"[485, 366, 484]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [485, 366, 484]}",Everyone with ALL will be treated with steroids and multiagent chemotherapy. Everyone with ALL will be treated with steroids and multiagent chemotherapy.
Medical-a4ac550d,Complex Reasoning,light_proxy,0.8666666666666666,0.75,4,0.30769230769230765,885,2.376545002334751,"[366, 484, 485, 417, 362]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [485, 366, 484, 417, 746, 362, 480, 745]}",Everyone with ALL will be treated with steroids and multiagent chemotherapy. Everyone with ALL will be treated with steroids and multiagent chemotherapy.
Medical-a4ac550d,Complex Reasoning,path_proxy,0.8666666666666666,0.75,4,0.30769230769230765,1236,4.427620995556936,"[366, 485, 417, 484, 413, 745, 414]","{""strategy"": ""relation_path_proxy"", ""paths"": [[417, 414, 413, 484, 485], [417, 414, 413, 366], [485, 366]]}",Everyone with ALL will be treated with steroids and multiagent chemotherapy. Everyone with ALL will be treated with steroids and multiagent chemotherapy.
Medical-4d6219bc,Complex Reasoning,vector,0.4270833333333333,0.0,4,0.13043478260869562,539,1.9389989975024946,"[988, 989, 667]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [988, 989, 667]}",Your care team will recommend the best types of biomarker testing that are important for you. Your care team will recommend the best types of biomarker testing that are important for you.
Medical-4d6219bc,Complex Reasoning,light_proxy,0.59375,0.25,4,0.13043478260869562,895,2.342393003345933,"[988, 989, 667, 362, 480]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [988, 989, 667, 487, 539, 362, 480, 369]}",Your care team will recommend the best types of biomarker testing that are important for you. Your care team will recommend the best types of biomarker testing that are important for you.
Medical-4d6219bc,Complex Reasoning,path_proxy,0.7083333333333334,0.5,4,0.13043478260869562,1253,4.402673999720719,"[988, 989, 667, 487, 362, 480, 539]","{""strategy"": ""relation_path_proxy"", ""paths"": [[988, 989], [988, 667], [989, 667]]}",Your care team will recommend the best types of biomarker testing that are important for you. Your care team will recommend the best types of biomarker testing that are important for you.
Medical-ef073c61,Complex Reasoning,vector,0.3419047619047619,0.0,5,0.06060606060606061,532,1.7880919986055233,"[544, 649, 572]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [544, 649, 572]}",Diagnostic tests Diagnostic tests are used to confirm you have cancer. It does not use x-rays.
Medical-ef073c61,Complex Reasoning,light_proxy,0.3419047619047619,0.0,5,0.1081081081081081,888,2.4365949939237908,"[544, 572, 649, 621, 522]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [544, 649, 572, 621, 1244, 522, 1080, 551]}",Diagnostic tests Diagnostic tests are used to confirm you have cancer. What’s the difference between a screening and diagnostic mammogram?
Medical-ef073c61,Complex Reasoning,path_proxy,0.3419047619047619,0.0,5,0.1081081081081081,1247,5.038416995375883,"[544, 572, 649, 1245, 621, 522, 1244]","{""strategy"": ""relation_path_proxy"", ""paths"": []}",Diagnostic tests Diagnostic tests are used to confirm you have cancer. What’s the difference between a screening and diagnostic mammogram?
Medical-99964376,Complex Reasoning,vector,0.5059523809523809,0.0,3,0.2222222222222222,534,1.8292840031790547,"[732, 731, 458]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [732, 731, 458]}",A lumbar puncture is done only if it can be performed safely and it won’t delay treatment. A lumbar puncture is done only if it can be performed safely and it won’t delay treatment.
Medical-99964376,Complex Reasoning,light_proxy,0.6428571428571429,0.0,3,0.2222222222222222,892,2.2907859965926036,"[732, 731, 458, 242, 369]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [732, 731, 458, 369, 242, 487, 428, 213]}",A lumbar puncture is done only if it can be performed safely and it won’t delay treatment. A lumbar puncture is done only if it can be performed safely and it won’t delay treatment.
Medical-99964376,Complex Reasoning,path_proxy,0.6428571428571429,0.0,3,0.2222222222222222,1251,3.6404699931154028,"[732, 731, 458, 369, 242, 487, 243]","{""strategy"": ""relation_path_proxy"", ""paths"": [[732, 731], [732, 458], [731, 732, 458], [458, 243, 429, 369]]}",A lumbar puncture is done only if it can be performed safely and it won’t delay treatment. A lumbar puncture is done only if it can be performed safely and it won’t delay treatment.
Medical-cdce534a,Complex Reasoning,vector,0.6904761904761904,0.6666666666666666,3,0.3243243243243243,520,1.831236993893981,"[485, 112, 1165]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [485, 112, 1165]}",Supportive care is available at any Chapter 4: Supportive care discusses what is supportive care and possible side effects of treatment.
Medical-cdce534a,Complex Reasoning,light_proxy,0.6904761904761904,0.6666666666666666,3,0.3111111111111111,884,2.762894997431431,"[484, 366, 485, 917, 918]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [485, 112, 1165, 484, 366, 918, 866, 917]}",Chapter 4: Supportive care discusses what is supportive care and possible side effects of Chapter 4: Supportive care discusses what is supportive care and possible side effects of treatment.
Medical-cdce534a,Complex Reasoning,path_proxy,0.6904761904761904,0.6666666666666666,3,0.2777777777777778,1229,4.055703000631183,"[484, 485, 1165, 112, 366, 917, 918]","{""strategy"": ""relation_path_proxy"", ""paths"": [[485, 484]]}",Supportive care is available at any Chapter 4: Supportive care discusses what is supportive care and possible side effects of
Medical-1f7241a3,Complex Reasoning,vector,0.8263888888888888,1.0,2,0.25396825396825395,524,1.8603299977257848,"[367, 485, 473]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [367, 485, 473]}",Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene. Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene.
Medical-1f7241a3,Complex Reasoning,light_proxy,0.8263888888888888,1.0,2,0.25396825396825395,873,2.545388000726234,"[367, 485, 103, 473, 474]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [367, 485, 473, 103, 474, 469, 366, 98]}",Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene. Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene.
Medical-1f7241a3,Complex Reasoning,path_proxy,0.8263888888888888,1.0,2,0.25396825396825395,1226,3.876894996210467,"[367, 485, 473, 103, 474, 366, 98]","{""strategy"": ""relation_path_proxy"", ""paths"": [[367, 485], [367, 474, 473], [367, 103], [485, 486, 474, 473], [485, 103], [473, 103]]}",Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene. Chapter 6: BCR::ABL1-positive B-ALL treatment aims to stop the activity of the BCR::ABL protein caused by the BCR::ABL1 gene.
Medical-d186c439,Complex Reasoning,vector,0.6603174603174603,0.0,3,0.23076923076923075,540,1.7387379994033836,"[361, 416, 479]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [361, 416, 479]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-d186c439,Complex Reasoning,light_proxy,0.6603174603174603,0.0,3,0.23076923076923075,896,2.3969250032678246,"[361, 416, 479, 480, 362]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [361, 416, 479, 362, 480, 721, 478, 410]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-d186c439,Complex Reasoning,path_proxy,0.8301587301587302,1.0,3,0.23076923076923075,1250,4.3827740009874105,"[361, 416, 479, 362, 480, 478, 721]","{""strategy"": ""relation_path_proxy"", ""paths"": [[361, 416], [361, 479], [361, 362], [416, 479], [416, 362], [479, 480, 362]]}","When this happens, it is called B-cell lymphoblastic lymphoma, B-LL, or B-LBL. When this happens, it is called T-cell lymphoblastic lymphoma, T-LL, or T-LBL."
Medical-222ee61b,Complex Reasoning,vector,0.6313131313131313,0.5,2,0.2692307692307692,539,1.6740409992053173,"[369, 487, 415]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [369, 487, 415]}","ALL, 20 percent or more lymphoblasts must be present in the bone marrow. In general, to be diagnosed with ALL, 20 percent or more lymphoblasts must be present in the bone marrow."
Medical-222ee61b,Complex Reasoning,light_proxy,0.6313131313131313,0.5,2,0.28,897,2.305558002262842,"[487, 369, 415, 418, 417]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [369, 487, 415, 417, 414, 418, 488, 459]}","ALL, 20 percent or more lymphoblasts must be present in the bone marrow. To be diagnosed with ALL, 20 percent or more lymphoblasts must be present in the bone marrow."
Medical-222ee61b,Complex Reasoning,path_proxy,0.6313131313131313,0.5,2,0.28,1257,3.7200099977781065,"[487, 369, 415, 417, 418, 414, 488]","{""strategy"": ""relation_path_proxy"", ""paths"": [[369, 487], [369, 415], [369, 418, 417], [487, 415], [487, 418, 417], [415, 416, 417]]}","ALL, 20 percent or more lymphoblasts must be present in the bone marrow. To be diagnosed with ALL, 20 percent or more lymphoblasts must be present in the bone marrow."
Medical-c650bba8,Complex Reasoning,vector,0.42063492063492064,0.0,3,0.0606060606060606,533,1.7301949992543086,"[145, 146, 1249]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 146, 1249]}",What does the treatment do? Information on Hodgkin lymphoma in children and adolescents is available at NCCN.org
Medical-c650bba8,Complex Reasoning,light_proxy,0.42063492063492064,0.0,3,0.0606060606060606,887,2.38563799939584,"[146, 145, 181, 814, 1249]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 146, 1249, 181, 814, 753, 362, 480]}",What does the treatment do? Information on Hodgkin lymphoma in children and adolescents is available at NCCN.org
Medical-c650bba8,Complex Reasoning,path_proxy,0.5099206349206349,0.0,3,0.0606060606060606,1243,3.5971050019725226,"[146, 145, 181, 1249, 814, 362, 480]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 146]]}",What does the treatment do? Information on Hodgkin lymphoma in children and adolescents is available at NCCN.org
Medical-50fe4cfa,Complex Reasoning,vector,0.8571428571428572,0.5,4,0.15873015873015872,538,1.8473310046829283,"[384, 374, 784]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [384, 374, 784]}",Key points All rectal tumors should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H). Key points Mismatch repair testing All colon cancers should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H).
Medical-50fe4cfa,Complex Reasoning,light_proxy,0.8928571428571429,0.75,4,0.15873015873015872,896,2.3703359984210692,"[384, 374, 775, 784, 375]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [384, 374, 784, 775, 375, 194, 347, 669]}",Key points All rectal tumors should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H). Key points Mismatch repair testing All colon cancers should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H).
Medical-50fe4cfa,Complex Reasoning,path_proxy,0.8928571428571429,0.75,4,0.15873015873015872,1253,5.1094830050715245,"[384, 374, 775, 776, 784, 375, 194]","{""strategy"": ""relation_path_proxy"", ""paths"": [[384, 775, 776], [384, 374], [776, 374]]}",Key points All rectal tumors should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H). Key points Mismatch repair testing All colon cancers should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H).
Medical-ac73c113,Complex Reasoning,vector,0.725,0.5,2,0.12244897959183673,537,1.72262400155887,"[385, 384, 370]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [385, 384, 370]}",Everyone with rectal cancer should be asked about their family health history. a rectal cancer staging technique can show the extent of the cancer in the rectum and nearby lymph nodes.
Medical-ac73c113,Complex Reasoning,light_proxy,0.725,0.5,2,0.10256410256410256,896,2.3851980004110374,"[385, 384, 372, 370, 387]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [385, 384, 370, 375, 372, 387, 199, 524]}",This is the most common type of rectal cancer. Everyone with rectal cancer should be asked about their family health history.
Medical-ac73c113,Complex Reasoning,path_proxy,0.725,0.5,2,0.17142857142857143,1255,4.761932003020775,"[385, 384, 370, 372, 371, 386, 387]","{""strategy"": ""relation_path_proxy"", ""paths"": [[385, 384], [385, 386, 372, 371, 370], [384, 374, 373, 371, 370]]}",This is the most common type of rectal cancer. The focus of this guide is rectal cancer.
Medical-f7ce6257,Complex Reasoning,vector,0.7291666666666667,0.5,2,0.05970149253731343,537,1.8251270012115128,"[391, 1133, 392]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [391, 1133, 392]}","You may see the cancer stage written with a T, where the T stands for tumor: T0, T1, T2, T3, and T An important thing about bladder cancer is whether the tumor has or hasn’t grown into the bladder muscle. This treatment approach is normally used for locally advanced cancers."
Medical-f7ce6257,Complex Reasoning,light_proxy,0.7916666666666667,1.0,2,0.05970149253731343,896,2.4114170009852387,"[391, 392, 886, 1133, 1161]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [391, 1133, 392, 384, 886, 1161, 1189, 999]}","You may see the cancer stage written with a T, where the T stands for tumor: T0, T1, T2, T3, and T An important thing about bladder cancer is whether the tumor has or hasn’t grown into the bladder muscle. This treatment approach is normally used for locally advanced cancers."
Medical-f7ce6257,Complex Reasoning,path_proxy,0.7916666666666667,1.0,2,0.07894736842105264,1256,4.412198002682999,"[391, 1133, 886, 384, 392, 1161, 1189]","{""strategy"": ""relation_path_proxy"", ""paths"": []}","You may see the cancer stage written with a T, where the T stands for tumor: T0, T1, T2, T3, and T An important thing about bladder cancer is whether the tumor has or hasn’t grown into the bladder muscle. Key points All rectal tumors should be tested for mismatch repair deficiency (dMMR) or high microsatellite instability (MSI-H)."
